,nutrition_source,gitonga_s,gitonga_p,portuguese,scientific,family,phylum,category,focal,sg_dep_median,sg_dep_cat,nutrition_prop_hot_raw,nutrition_prop_hot,nutrition_prop_cold_raw,nutrition_prop_cold,ParentGlobalID,ccp,gender,fish_pract,pract_cat
7,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,0d25df79-dc4d-42aa-9bc9-3b705d683d68,nhamua,m,gill_net,fish
8,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,84c51f1a-1d76-4548-b5d1-2ff016fdff3c,nhamua,f,shrimp_net,shrimp_net
9,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,c440707b-35aa-4bca-abca-50c81f169c89,josina_machel,m,gill_net,fish
10,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,c970df6e-cd2f-4068-a322-0f4b0018e5f5,josina_machel,m,diving,fish
11,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,c970df6e-cd2f-4068-a322-0f4b0018e5f5,josina_machel,m,glean,glean
12,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,1,0.0333333333333333,1,0.0333333333333333,3e185060-4034-4ece-9bd3-fa7aad0a4c83,josina_machel,m,glean,glean
13,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,37446c9d-41b8-4942-8a68-e30fce638745,josina_machel,m,shrimp_net,shrimp_net
14,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,10,0.3333333333333333,6,0.2,339c9818-8caa-4798-9a51-85ba26bc71c3,josina_machel,f,shrimp_net,shrimp_net
15,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,e6132e33-e9f3-45ea-a5cf-7d565844a22c,josina_machel,m,hand_line,fish
16,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,59848ba5-82a3-4de3-b546-44d37605c0d9,josina_machel,m,diving,fish
17,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,1d5f5cdd-4deb-4017-ae95-ed677c22bd24,josina_machel,f,glean,glean
18,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,21b02f45-d7ae-4f05-9a52-89dad34349af,chamane,m,glean,glean
19,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,5861a90d-3554-4a81-b5e8-e8f9870b88fb,chamane,m,hand_line,fish
20,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,hand_line,fish
21,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,shrimp_net,shrimp_net
22,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,4,0.1333333333333333,7dc8a846-da63-495f-815e-10c1c4b6720d,chamane,f,shrimp_net,shrimp_net
23,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,7793fa9e-5754-44f7-a642-e8e243e6ff55,chamane,m,shrimp_net,shrimp_net
24,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,d9f43af5-8ab9-476c-bcbd-809deddcdd71,chamane,f,glean,glean
25,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,0,0.0,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,gill_net,fish
26,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,0,0.0,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,shrimp_net,shrimp_net
27,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,0,0.0,6b249316-c1e7-4f4f-a49f-435e11af63a2,chamane,m,glean,glean
28,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,5,0.1666666666666666,4,0.1333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,chamane,m,gill_net,fish
29,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,5,0.1666666666666666,4,0.1333333333333333,fb35740b-c147-41b7-b604-35eed1bf5c77,chamane,m,shrimp_net,shrimp_net
30,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,5,0.1666666666666666,3,0.1,786726d4-2b8e-46a0-ab5f-1339cbe1ab7b,marrambone,f,shrimp_net,shrimp_net
31,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,3,0.1,6e76bb44-7881-4dfe-aff2-019452e7f1ef,marrambone,f,glean,glean
32,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,3,0.1,6e76bb44-7881-4dfe-aff2-019452e7f1ef,marrambone,f,shrimp_net,shrimp_net
33,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,4,0.1333333333333333,4,0.1333333333333333,ae7d8f6f-e1d1-484c-b65d-5b64c4bec7b8,marrambone,f,shrimp_net,shrimp_net
34,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,glean,glean
35,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,shrimp_net,shrimp_net
36,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,gill_net,fish
37,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,1,0.0333333333333333,4,0.1333333333333333,e8d84b41-6838-4a4d-b98d-66385c122993,marrambone,m,fence_trap,fish
38,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,a9a9124d-f801-444e-a6ac-6f1064ecb6a6,marrambone,m,hand_line,fish
39,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,1,0.0333333333333333,c4bf73af-5f99-4b43-abd8-9373a369c415,marrambone,m,gill_net,fish
40,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,53eb3e09-7bc8-4d11-868d-4415c4329998,marrambone,m,basket_trap,fish
41,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,1,0.0333333333333333,1,0.0333333333333333,926e019e-024f-43c8-8bfb-1a8170a861dd,marrambone,f,shrimp_net,shrimp_net
42,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,1,0.0333333333333333,47619fa4-71bc-4eef-b706-4e52c3cd7db8,mucucune,m,basket_trap,fish
43,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,b1aecc22-d28c-4728-9c70-966d76a26e88,mucucune,m,fence_trap,fish
44,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,5,0.1666666666666666,7,0.2333333333333333,84267d00-7c2a-415c-b15e-d1f3a08a24ea,mucucune,f,glean,glean
45,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,2,0.0666666666666666,668fcae1-2e89-417d-b2f7-cca29ae88fcf,mucucune,f,glean,glean
46,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,5,0.1666666666666666,8,0.2666666666666666,942decee-217f-4b36-be4c-3948ed7665d0,mucucune,m,hand_line,fish
47,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,3,0.1,72b20ec3-78b0-44b1-8f62-06504a26e4c5,mucucune,m,gill_net,fish
48,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,3,0.1,a744e3c9-d3d2-4588-b6cd-900a3f4f4286,mucucune,f,shrimp_net,shrimp_net
49,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,1,0.0333333333333333,615838ac-55f5-4537-ba76-fecefaddd226,mucucune,f,shrimp_net,shrimp_net
50,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,1,0.0333333333333333,cc36442d-39f0-46d9-996a-421e2a247b36,nhampossa,m,basket_trap,fish
51,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,0,0.0,a00016e0-0782-4f50-a9a8-4a5e202f5c50,nhampossa,m,gill_net,fish
52,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,1469e0fd-0691-405e-b1e8-c144e854fbb7,nhampossa,f,shrimp_net,shrimp_net
53,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,caac8748-ebed-413c-a5d2-a635b5bd8932,nhampossa,m,fence_trap,fish
54,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,1,0.0333333333333333,1,0.0333333333333333,a9325c3b-f81d-431a-9628-6b0b57ede5e3,nhampossa,f,gill_net,fish
55,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,4,0.1333333333333333,0,0.0,e12a739b-ed4a-4ff7-94db-d034a066dd23,madava,f,shrimp_net,shrimp_net
56,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,4,0.1333333333333333,0,0.0,e12a739b-ed4a-4ff7-94db-d034a066dd23,madava,f,fence_trap,fish
57,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,3,0.1,be5b94c1-65c2-44dc-af3c-8a0c1f35f055,madava,m,drag_net,fish
58,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,632655b3-8586-4c96-bf14-73c3ddeea90e,madava,m,fence_trap,fish
59,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,5,0.1666666666666666,0,0.0,719608f1-9b88-42cc-b983-888cd656656a,madava,f,shrimp_net,shrimp_net
60,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,5,0.1666666666666666,0,0.0,719608f1-9b88-42cc-b983-888cd656656a,madava,f,glean,glean
61,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,5,0.1666666666666666,5,0.1666666666666666,6aff3bd5-1d7f-4dfc-a530-7fd33a3b1432,madava,m,gill_net,fish
62,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,8407b1b2-9c62-4161-a560-a8c8415ca76a,madava,m,gill_net,fish
63,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,10,0.3333333333333333,5,0.1666666666666666,8c5ddba3-d736-4831-b7e4-f18bb3d47eae,madava,f,glean,glean
64,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,3,0.1,1436c090-ffc1-44f1-8a1f-115e2164b9b1,madava,f,shrimp_net,shrimp_net
65,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,3,0.1,1436c090-ffc1-44f1-8a1f-115e2164b9b1,madava,f,glean,glean
66,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,shrimp_net,shrimp_net
67,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,glean,glean
68,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,1,0.0333333333333333,8719e18a-7160-440e-884e-330fdba6d7a1,nhamaxaxa,f,glean,glean
69,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,3,0.1,43fe56c7-3c31-4683-bea1-c741c3af6618,nhamaxaxa,m,gill_net,fish
70,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,affb9ddf-bde5-4005-8a5c-962978da994f,nhamaxaxa,m,gill_net,fish
71,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,1,0.0333333333333333,ba1de70c-3350-4192-9540-077338da9ce6,nhamaxaxa,m,hand_line,fish
72,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,1,0.0333333333333333,8536dca4-ea83-4248-865b-3b13873d1a90,nhamaxaxa,m,hand_line,fish
73,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,c084112a-11e6-48d0-848c-4b62c67bb16f,nhamaxaxa,f,shrimp_net,shrimp_net
74,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,c084112a-11e6-48d0-848c-4b62c67bb16f,nhamaxaxa,f,glean,glean
75,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,fbee7783-67bd-4ec0-86d8-32300ae0d600,sahane,m,shrimp_net,shrimp_net
76,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,1,0.0333333333333333,0,0.0,f1ab0d58-a047-4854-9fab-5639a38d0919,sahane,m,hand_line,fish
77,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,2dd5e1ed-eeed-47b2-827d-a0705fc23c7a,sahane,f,glean,glean
78,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,0452b1c9-a249-4667-bf24-bb6969858009,sahane,f,glean,glean
79,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,b5c8d980-c4f9-408d-93d1-0b4dad9a664c,sahane,f,glean,glean
80,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,4,0.1333333333333333,5aeb00bc-7c10-415f-8538-cfe07ef741c2,sahane,m,hand_line,fish
81,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,9bff2b72-1a93-44b5-b64e-81957664ac2e,sahane,f,shrimp_net,shrimp_net
82,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,5bca4453-f66b-40bc-a54d-09fab62566e6,sahane,m,fence_trap,fish
83,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,1,0.0333333333333333,a6e2b0b2-8d88-42c8-b600-7b0619713312,nguja,m,hand_line,fish
84,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,a9702bf4-6440-4e06-9f33-8f26a998afd3,nguja,f,glean,glean
85,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,1,0.0333333333333333,dc97eb44-cd78-4a2c-88bb-90d04851de2c,nguja,f,glean,glean
86,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,e333971e-3a2f-473c-9783-d10538bbc0aa,nguja,m,hand_line,fish
87,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,1,0.0333333333333333,1,0.0333333333333333,8abbe022-1d3d-4f37-989c-f804596f7402,nguja,m,gill_net,fish
88,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,efe0ad7e-97bf-4dbb-802a-4e8575a54c9d,nguja,m,gill_net,fish
89,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,8c4c8baa-dafa-48c6-bb34-4944108c5851,nguja,f,shrimp_net,shrimp_net
90,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,3,0.1,c07b295a-d4ce-4f79-b7c1-c11f284e02c4,nguja,f,shrimp_net,shrimp_net
91,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,3,0.1,5bf5b760-0855-442e-8ccf-d32db9f09235,morrumbene,m,shrimp_net,shrimp_net
92,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,shrimp_net,shrimp_net
93,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,glean,glean
94,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,4,0.1333333333333333,f33778b3-3301-4691-80c6-68692988559b,morrumbene,f,shrimp_net,shrimp_net
95,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,4,0.1333333333333333,f33778b3-3301-4691-80c6-68692988559b,morrumbene,f,glean,glean
96,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,7,0.2333333333333333,5,0.1666666666666666,943aa64d-7c5c-4594-944e-529e0b325617,morrumbene,f,glean,glean
97,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,d92b97c0-4a75-4f45-9115-4cb6ac9109ad,morrumbene,m,fence_trap,fish
98,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,b4a29a62-c0e1-40fd-835b-a134449801ca,morrumbene,m,drag_net,fish
99,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,4,0.1333333333333333,4,0.1333333333333333,275be6f1-5e39-4787-a0f6-e532bee2ef83,morrumbene,m,drag_net,fish
100,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,4,0.1333333333333333,4,0.1333333333333333,275be6f1-5e39-4787-a0f6-e532bee2ef83,morrumbene,m,glean,glean
101,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,3f9d47fc-5dc8-4cf3-9ee0-ac3b9d7d8390,morrumbene,m,hand_line,fish
102,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,8423da8b-88cf-49f4-8723-5e442b776d59,ilha,m,fence_trap,fish
103,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,shrimp_net,shrimp_net
104,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,b16133a3-e0e9-4edf-8a63-f5fd5cde5cd1,ilha,f,glean,glean
105,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,c3694c07-c810-45ef-8b12-e6c25d1b6feb,ilha,f,glean,glean
106,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,6cd30d28-9c1e-4148-a597-7b9d40fc1ae2,ilha,m,shrimp_net,shrimp_net
107,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,3,0.1,f5769b1d-ab41-4ec3-9364-13194af91f08,ilha,m,hand_line,fish
108,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,1,0.0333333333333333,1,0.0333333333333333,c0927898-6afe-4a7f-98d1-4ec395b0e647,ilha,f,glean,glean
109,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,1,0.0333333333333333,1,0.0333333333333333,c0927898-6afe-4a7f-98d1-4ec395b0e647,ilha,f,shrimp_net,shrimp_net
110,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,27221a9d-a61e-4908-8da8-4e0e2783119e,ilha,f,glean,glean
111,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,66a27df6-476b-4917-8244-24e557b34ede,ilha,m,gill_net,fish
112,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,2,0.0666666666666666,217d4e9d-94cc-407a-9aaf-9dabfa977971,kuguana,m,drag_net,fish
113,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,4,0.1333333333333333,3,0.1,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,shrimp_net,shrimp_net
114,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,4,0.1333333333333333,3,0.1,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,glean,glean
115,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,4,0.1333333333333333,3,0.1,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,gill_net,fish
116,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,f24eae6e-daf3-4cb3-bc7f-4c8139f8238b,kuguana,f,glean,glean
117,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,6,0.2,8,0.2666666666666666,074701a4-86f2-4beb-a67e-b12fc841f7fe,kuguana,f,shrimp_net,shrimp_net
118,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,6,0.2,8,0.2666666666666666,074701a4-86f2-4beb-a67e-b12fc841f7fe,kuguana,f,drag_net,fish
119,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,0,0.0,368b8b4c-a618-434a-8ebe-7f7fa8c143fc,kuguana,m,drag_net,fish
120,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,454f8afd-86aa-4418-80e3-4e1ccb572b8c,kuguana,m,fence_trap,fish
121,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,3,0.1,0,0.0,1dfbdb30-77d7-4a1e-aaf1-2a5bccccfb75,kuguana,m,fence_trap,fish
122,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,d63dc568-99da-438e-bd41-3a79bf13b0d9,kuguana,f,glean,glean
